,url,type
144,https://www.sendo.vn/shop/kenykyo-f2da2,shop_url
145,https://www.sendo.vn/shop/nhu-hong-shop,shop_url
146,https://www.sendo.vn/shop/doanhdoanhfashion,shop_url
147,https://www.sendo.vn/shop/giuong-tang-xuat-khau,shop_url
148,https://www.sendo.vn/shop/tieu-dung-thai-lan-07839,shop_url
149,https://www.sendo.vn/shop/shopmexuka-chuyen-si-bosbibi,shop_url
150,https://www.sendo.vn/shop/shop-tho-nhim,shop_url
151,https://www.sendo.vn/shop/shop-bonny,shop_url
152,https://www.sendo.vn/shop/xuong-may-tt-thiet-ke-cao-cap,shop_url
153,https://www.sendo.vn/shop/luli-fashion,shop_url
154,https://www.sendo.vn/shop/happyshoes5,shop_url
155,https://www.sendo.vn/shop/denledtuyhoa,shop_url
156,https://www.sendo.vn/shop/blackberryshop,shop_url
157,https://www.sendo.vn/shop/giay-anh-vu,shop_url
158,https://www.sendo.vn/shop/kts,shop_url
159,https://www.sendo.vn/shop/mombi,shop_url
160,https://www.sendo.vn/shop/hanghot365,shop_url
161,https://www.sendo.vn/shop/myphamsonmac,shop_url
162,https://www.sendo.vn/shop/uag-vietnam,shop_url
163,https://www.sendo.vn/shop/hinichishop1,shop_url
164,https://www.sendo.vn/shop/dien-thoai-thoi-trang,shop_url
165,https://www.sendo.vn/shop/biboy-shop,shop_url
166,https://www.sendo.vn/shop/hanstyle,shop_url
167,https://www.sendo.vn/shop/laptop-hn,shop_url
168,https://www.sendo.vn/shop/thebestlife,shop_url
169,https://www.sendo.vn/shop/phu-kien-hot-hot,shop_url
170,https://www.sendo.vn/shop/urban-ladies,shop_url
171,https://www.sendo.vn/shop/shop-vuong-chau,shop_url
172,https://www.sendo.vn/shop/vi-home,shop_url
173,https://www.sendo.vn/shop/ao-khoac-teen,shop_url
174,https://www.sendo.vn/shop/vietsky,shop_url
175,https://www.sendo.vn/shop/atbox-shop,shop_url
176,https://www.sendo.vn/shop/akira168,shop_url
177,https://www.sendo.vn/shop/dien-tu-starmart,shop_url
178,https://www.sendo.vn/shop/thegioidodung,shop_url
179,https://www.sendo.vn/shop/vinshop247,shop_url
180,https://www.sendo.vn/shop/ricebeauty,shop_url
181,https://www.sendo.vn/shop/trieutrieuda89,shop_url
182,https://www.sendo.vn/shop/suisen-shop,shop_url
183,https://www.sendo.vn/shop/tiny-house,shop_url
184,https://www.sendo.vn/shop/shop-mina-house,shop_url
185,https://www.sendo.vn/shop/chuyen-mu-non,shop_url
186,https://www.sendo.vn/shop/hang-dat,shop_url
187,https://www.sendo.vn/shop/trungle,shop_url
188,https://www.sendo.vn/shop/mainguyen-hanam-b845c,shop_url
189,https://www.sendo.vn/shop/denxongtinhdaututhiennhien,shop_url
190,https://www.sendo.vn/shop/ngocchauboutique,shop_url
191,https://www.sendo.vn/shop/venus-shopvn,shop_url
192,https://www.sendo.vn/shop/giay-ngo-thuy,shop_url
193,https://www.sendo.vn/shop/phan-bon-cay-trong,shop_url
194,https://www.sendo.vn/shop/lyn_fas,shop_url
195,https://www.sendo.vn/shop/boardmach,shop_url
196,https://www.sendo.vn/shop/shopmechip,shop_url
197,https://www.sendo.vn/shop/tata-store,shop_url
198,https://www.sendo.vn/shop/starwatchvn,shop_url
199,https://www.sendo.vn/shop/ntshopelie,shop_url
200,https://www.sendo.vn/shop/misa-handmade,shop_url
201,https://www.sendo.vn/shop/bom-mini-12v-cac-loai,shop_url
202,https://www.sendo.vn/shop/daiviet-sport,shop_url
203,https://www.sendo.vn/shop/yaourt-mickey-shop,shop_url
204,https://www.sendo.vn/shop/shopmit,shop_url
205,https://www.sendo.vn/shop/hey-shop,shop_url
206,https://www.sendo.vn/shop/zenfone-gia-re,shop_url
207,https://www.sendo.vn/shop/gitshop,shop_url
208,https://www.sendo.vn/shop/hang-xach-tay-chuan,shop_url
209,https://www.sendo.vn/shop/giangnature,shop_url
210,https://www.sendo.vn/shop/myoandme,shop_url
211,https://www.sendo.vn/shop/vietphattech,shop_url
212,https://www.sendo.vn/shop/smartphone-shop,shop_url
213,https://www.sendo.vn/shop/donghoplus,shop_url
214,https://www.sendo.vn/shop/chinh-nhan,shop_url
215,https://www.sendo.vn/shop/shop-e,shop_url
216,https://www.sendo.vn/shop/sieuthi3g,shop_url
217,https://www.sendo.vn/shop/tatsieure,shop_url
218,https://www.sendo.vn/shop/angel-in-us,shop_url
219,https://www.sendo.vn/shop/camon-silver,shop_url
220,https://www.sendo.vn/shop/tretho,shop_url
221,https://www.sendo.vn/shop/linhchipanda,shop_url
222,https://www.sendo.vn/shop/thao-uyen,shop_url
223,https://www.sendo.vn/shop/chong-trom-xe-may-viettel,shop_url
224,https://www.sendo.vn/shop/lethithanhhien,shop_url
